year,date,site,region,exposure.code,coastal.code,latitude,longitude,depth,quadrat,time,sand,pebble,rock,cobble,boulder,ledge,sac,alar,agar,ldig,sder,desm,kelp,ulva,chaet,codm,poly,rhod,ptilo,porph,palm,phyc,ccrisp,callo,phyll,coral,bonne,cystoc,crust,urchin
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,2,12:25,0,0,0,0,0,100,0,5,0,0,10,15,15,0,1,0,0,1,0,3,0,0,10,nr,nr,0,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,3,12:25,0,0,0,0,0,100,5,0,1,25,0,25,31,1,0,0,0,2,0,0,0,2,10,nr,nr,1,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,4,12:25,0,0,0,0,0,100,4,1,0,3,0,2,8,0,0,0,2,2,0,5,0,0,7,nr,nr,2,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,5,12:25,0,0,0,0,0,100,1,0,1,0,0,25,2,1,1,0,0,1,0,2,0,0,15,nr,nr,0,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,6,12:25,0,0,0,0,0,100,0,3,0,0,0,25,3,0,1,0,3,1,0,6,0,0,10,nr,nr,1,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,7,12:25,0,0,0,0,0,100,2,0,2,0,0,15,4,0,1,0,1,1,0,1,0,0,20,nr,nr,1,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,8,12:25,0,0,0,0,0,100,0,0,0,25,0,20,25,0,0,0,0,1,0,1,0,2,20,nr,nr,2,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,9,12:25,0,0,0,0,100,0,3,0,0,2,0,10,5,0,1,0,0,2,0,1,0,1,20,nr,nr,1,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,10,12:25,0,0,0,0,0,100,2,0,0,0,0,20,2,0,2,0,5,1,0,2,0,0,15,nr,nr,2,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,11,12:25,0,0,0,0,0,100,0,0,0,0,0,25,0,0,1,0,3,1,1,10,0,0,15,nr,nr,2,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,12,12:25,10,0,0,0,0,90,0,5,0,0,0,25,5,0,1,0,5,1,0,15,0,0,10,nr,nr,3,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,13,12:25,0,0,0,0,25,75,2,5,0,0,0,40,7,0,1,0,3,1,0,10,0,0,15,nr,nr,5,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,14,12:25,0,0,0,0,0,100,15,0,0,0,0,30,15,0,2,0,5,1,0,10,0,0,20,nr,nr,2,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,15,12:25,0,0,0,0,0,100,2,2,0,3,0,15,7,0,1,0,10,2,0,15,0,0,10,nr,nr,2,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,5,16,12:25,10,0,0,0,0,90,2,0,0,0,0,20,2,0,2,0,10,2,1,3,0,0,30,nr,nr,4,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,1,10:15,0,0,0,0,100,0,0,0,3,6,0,4,9,0,0,0,0,6,0,0,0,5,5,nr,nr,0,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,2,10:15,10,0,0,0,70,20,0,0,7,20,0,0,27,0,0,0,2,4,0,1,0,0,10,nr,nr,0,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,3,10:15,10,0,0,0,0,90,0,0,0,0,0,2,0,0,0,0,10,3,0,1,0,1,5,nr,nr,0,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,4,10:15,0,0,0,0,0,100,3,0,0,0,0,3,3,0,0,0,5,2,1,1,0,0,10,nr,nr,2,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,5,10:15,0,0,0,0,100,0,0,0,15,5,0,2,20,0,0,0,3,2,0,4,0,5,7,nr,nr,0,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,6,10:15,0,0,0,0,0,100,0,0,2,0,0,1,2,0,1,0,10,0,0,0,0,0,10,nr,nr,1,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,7,10:15,0,0,0,0,20,80,0,0,5,3,0,0,8,0,0,0,10,3,2,2,0,0,10,nr,nr,0,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,8,10:15,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,25,1,0,5,0,0,2,nr,nr,0,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,9,10:15,0,0,0,0,0,100,3,0,1,0,0,1,4,0,0,0,25,0,2,2,0,0,10,nr,nr,2,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,10,10:15,0,0,0,0,0,100,0,0,2,15,0,2,17,0,0,0,8,1,0,5,0,15,13,nr,nr,2,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,11,10:15,2,1,0,0,0,97,1,1,3,0,0,5,5,0,1,0,5,5,1,3,0,0,25,nr,nr,5,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,12,10:15,0,0,0,0,0,100,3,0,0,0,0,2,3,0,0,0,5,8,1,5,0,0,25,nr,nr,5,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,13,10:15,0,0,0,0,0,100,4,0,0,0,0,10,4,0,1,0,20,3,2,1,0,0,20,nr,nr,2,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,14,10:15,2,0,0,0,0,98,0,0,2,5,0,3,7,0,1,0,15,1,3,5,0,0,30,nr,nr,3,nr,nr,nr,0
2016,7/11/16,new.harbor.dry.ledges,midcoast,3,3,43.8666,-69.4805,10,15,10:15,0,0,0,0,0,100,0,0,15,30,0,1,45,0,0,0,10,1,0,5,0,0,50,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,1,9:00,0,0,0,0,0,100,0,0,0,50,0,0,50,0,1,0,2,1,0,0,0,0,2,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,2,9:00,0,0,0,0,0,100,0,0,0,100,0,0,100,0,1,0,1,1,0,0,0,0,4,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,3,9:00,0,0,0,0,0,100,0,2,0,95,0,0,97,0,1,0,2,2,0,0,0,0,2,nr,nr,2,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,4,9:00,0,0,0,0,0,100,0,0,0,100,0,0,100,0,3,0,1,1,0,0,1,0,3,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,5,9:00,0,0,0,0,0,100,0,0,0,100,0,0,100,0,1,0,1,0,0,0,0,0,8,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,6,9:00,0,0,0,0,0,100,25,0,0,25,0,1,50,0,2,0,2,1,0,0,0,0,5,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,7,9:00,0,0,0,0,0,100,0,0,0,100,0,0,100,0,1,0,2,1,0,0,0,0,7,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,8,9:00,0,0,0,0,0,100,5,3,0,85,0,10,93,0,2,0,4,3,0,0,0,0,3,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,9,9:00,0,0,0,0,0,100,0,0,0,90,0,0,90,0,4,0,2,4,0,0,0,0,2,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,10,9:00,0,0,0,0,0,100,0,0,0,75,0,0,75,0,2,0,3,1,0,0,0,0,7,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,11,9:00,0,0,0,0,0,100,5,3,0,40,0,0,48,0,0,0,8,5,0,0,0,0,1,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,12,9:00,0,0,0,0,0,100,5,0,0,80,0,0,85,0,4,0,3,3,0,0,0,2,2,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,13,9:00,0,0,0,0,0,100,0,2,0,95,0,0,97,0,1,0,2,6,0,0,0,0,4,nr,nr,2,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,14,9:00,0,0,0,0,0,100,0,0,0,95,0,0,95,0,2,0,2,4,0,0,0,0,5,nr,nr,2,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,15,9:00,0,0,0,0,0,100,0,0,0,80,0,0,80,0,5,0,2,4,0,0,0,0,6,nr,nr,0,nr,nr,nr,0
2016,8/31/16,baker.island,mdi,4,4,44.2371,-68.2048,5,16,9:00,0,0,0,0,0,100,0,0,0,30,0,0,30,0,0,0,3,20,0,0,0,0,2,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,1,15:30,25,0,0,0,50,25,0,0,3,20,0,0,23,0,0,0,0,1,0,0,0,1,1,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,2,15:30,0,0,0,0,80,20,0,2,4,40,0,2,46,0,0,0,0,1,0,0,0,2,0,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,3,15:30,0,25,0,0,0,75,0,0,5,75,0,0,80,0,0,0,0,2,0,0,1,0,1,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,4,15:30,25,0,0,75,0,0,0,0,15,30,0,0,45,0,0,0,1,1,0,0,1,1,1,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,5,15:30,80,0,0,0,20,0,0,0,15,10,0,4,25,0,0,0,0,3,0,0,0,0,2,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,6,15:30,0,0,0,25,75,0,0,0,3,10,0,0,13,0,0,0,2,2,0,0,0,1,1,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,7,15:30,0,0,0,0,80,20,0,0,5,20,0,0,25,0,0,0,2,1,0,0,1,1,1,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,8,15:30,0,0,0,0,100,0,0,0,2,50,0,0,52,0,0,0,2,2,0,0,0,0,2,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,9,15:30,55,0,0,0,45,0,0,0,2,40,0,2,42,0,0,0,0,2,0,0,0,0,5,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,10,15:30,20,0,0,0,20,60,0,0,3,25,0,12,28,0,0,0,2,0,1,0,0,2,3,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,11,15:30,5,0,0,0,70,25,0,0,40,35,0,0,75,0,0,0,2,1,1,0,0,2,2,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,12,15:30,0,0,0,0,100,0,0,0,1,25,0,0,26,0,0,0,1,2,0,0,1,1,3,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,13,15:30,0,0,0,0,60,40,0,0,25,40,0,4,65,0,0,0,2,2,1,0,0,2,4,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,14,15:30,10,0,0,0,35,55,0,0,10,25,0,0,35,0,0,0,3,2,1,0,0,0,8,nr,nr,0,nr,nr,nr,0
2016,8/30/16,baker.island,mdi,4,4,44.2371,-68.2048,10,15,15:30,0,0,0,0,35,65,0,0,5,15,0,0,20,0,0,0,0,2,1,0,0,5,12,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,1,12:55,0,0,0,0,0,100,0,0,0,40,0,0,40,0,3,0,2,2,0,0,0,0,1,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,2,12:55,0,0,0,0,0,100,0,0,0,80,0,0,80,0,2,0,2,0,0,0,0,0,2,nr,nr,3,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,3,12:55,0,0,0,0,100,0,0,5,0,15,0,0,20,0,2,0,2,4,0,0,0,0,2,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,4,12:55,0,0,0,0,100,0,0,5,0,10,0,0,15,3,1,0,1,3,0,0,0,0,2,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,5,12:55,0,0,0,0,0,100,0,0,0,30,0,0,30,0,3,0,3,2,0,0,0,0,3,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,6,12:55,0,0,0,0,0,100,0,0,0,50,0,0,50,0,2,0,2,4,0,0,0,0,3,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,7,12:55,0,0,0,25,75,0,0,0,0,25,0,0,25,1,1,0,1,2,0,0,0,0,4,nr,nr,2,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,8,12:55,0,0,0,20,40,40,0,0,0,90,0,0,90,0,5,0,0,3,0,0,0,0,5,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,9,12:55,0,0,0,0,0,100,0,0,0,75,0,0,75,0,2,0,3,2,0,0,0,0,4,nr,nr,3,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,10,12:55,0,0,0,0,25,75,0,0,0,45,0,0,45,0,2,0,3,3,0,0,0,0,5,nr,nr,1,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,11,12:55,0,0,0,0,100,0,0,5,0,20,0,0,25,0,2,0,2,5,0,1,0,0,3,nr,nr,1,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,12,12:55,0,0,0,0,0,100,0,0,0,80,0,0,80,0,3,0,2,2,0,0,0,0,5,nr,nr,5,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,13,12:55,0,0,0,0,0,100,0,0,0,100,0,0,100,1,3,0,3,1,0,0,0,0,4,nr,nr,15,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,14,12:55,0,0,0,0,0,100,0,0,0,60,0,0,60,1,5,0,0,2,0,0,0,2,8,nr,nr,10,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,15,12:55,0,0,0,20,40,40,0,10,3,40,0,0,53,0,5,0,2,4,0,0,0,0,15,nr,nr,2,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,5,16,12:55,0,0,0,0,0,100,0,0,0,90,0,0,90,0,5,0,1,3,0,0,0,0,10,nr,nr,10,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,1,11:20,0,0,0,0,0,100,0,0,0,80,0,0,80,0,2,0,2,1,0,0,0,0,3,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,2,11:20,0,0,0,0,0,100,0,0,1,10,0,1,11,0,2,0,3,1,0,0,0,0,3,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,3,11:20,0,0,0,0,0,100,0,0,2,10,0,0,12,0,2,0,2,3,0,0,0,0,3,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,4,11:20,0,0,0,0,0,100,0,0,1,25,0,0,26,0,2,0,3,0,0,0,1,0,6,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,5,11:20,0,0,0,0,0,100,0,0,0,40,0,0,40,0,0,0,2,4,0,0,0,1,5,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,6,11:20,0,0,0,0,0,100,0,0,5,10,0,0,15,0,2,0,3,4,0,0,0,1,2,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,7,11:20,0,0,0,0,0,100,0,0,10,15,0,0,25,0,2,0,2,7,0,0,0,2,2,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,8,11:20,0,0,0,0,0,100,0,0,5,20,0,0,25,0,3,0,2,3,0,0,0,4,4,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,9,11:20,0,0,0,0,0,100,0,0,0,75,0,0,75,0,15,0,2,2,0,0,0,0,1,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,10,11:20,0,0,0,10,0,90,0,0,20,30,0,0,50,0,5,0,3,5,0,0,0,0,6,nr,nr,3,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,11,11:20,0,0,0,0,0,100,0,0,0,80,0,0,80,0,20,0,2,1,0,0,0,0,1,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,12,11:20,0,0,0,0,0,100,0,0,2,85,0,0,87,0,20,0,2,3,0,0,0,0,2,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,13,11:20,0,0,0,0,0,100,0,0,80,0,0,0,80,0,20,0,2,4,0,0,0,0,5,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,14,11:20,0,0,0,0,0,100,15,0,0,45,0,0,60,0,20,0,2,4,1,0,0,0,2,nr,nr,2,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,15,11:20,0,0,0,0,0,100,0,0,4,60,0,0,64,0,25,0,2,3,0,0,0,2,2,nr,nr,0,nr,nr,nr,0
2016,8/31/16,great.cranberry.island,mdi,4,4,44.2376,-68.2452,10,16,11:20,0,0,0,0,0,100,0,0,0,60,0,2,60,0,25,0,2,3,0,0,0,0,6,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,1,11:45,0,0,0,0,0,100,0,0,0,100,0,0,100,0,1,0,0,1,0,0,1,2,4,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,2,11:45,0,0,0,0,0,100,0,0,0,98,0,2,98,0,1,0,0,0,0,0,0,7,6,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,3,11:45,0,0,0,0,0,100,0,0,0,100,0,0,100,0,1,0,0,0,0,0,0,4,10,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,4,11:45,0,0,0,0,0,100,0,0,0,75,0,0,75,0,2,0,0,0,0,0,0,10,6,nr,nr,1,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,5,11:45,0,0,0,0,0,100,0,0,0,80,0,4,80,0,1,0,0,1,0,0,1,3,15,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,6,11:45,0,0,0,0,0,100,0,0,0,100,0,0,100,0,1,0,0,1,0,0,1,5,20,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,7,11:45,0,0,0,0,0,100,0,0,0,90,0,8,90,0,1,0,0,1,0,0,0,2,25,nr,nr,1,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,8,11:45,0,0,0,0,0,100,0,0,0,45,0,0,45,0,12,0,0,0,5,0,3,2,10,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,9,11:45,0,0,0,0,0,100,0,0,0,70,0,6,70,0,4,0,2,1,0,0,2,0,35,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,10,11:45,0,0,0,0,0,100,0,0,0,55,0,0,55,0,2,0,0,3,2,0,2,1,35,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,11,11:45,0,0,0,0,0,100,0,0,0,60,0,0,60,0,5,0,0,0,0,0,0,10,40,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,12,11:45,0,0,0,0,0,100,0,0,0,30,0,0,30,0,3,0,0,7,0,0,0,2,45,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,13,11:45,0,0,0,0,0,100,0,0,0,95,0,4,95,0,1,0,0,0,0,0,0,6,55,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,14,11:45,0,0,0,0,0,100,0,0,60,0,0,4,60,0,2,0,0,0,5,0,2,3,50,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,15,11:45,0,0,0,0,0,100,0,0,0,75,0,4,75,0,4,0,0,7,0,0,5,2,55,nr,nr,0,nr,nr,nr,0
2016,8/30/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,5,16,11:45,0,0,0,0,0,100,0,0,0,90,0,0,90,0,1,0,0,0,1,0,0,2,80,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,1,11:00,0,0,0,0,0,100,0,0,5,10,0,0,15,0,0,0,0,0,0,0,0,0,1,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,2,11:00,5,0,0,0,0,95,0,0,10,80,0,0,90,1,0,0,0,1,0,0,0,0,1,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,3,11:00,0,0,0,0,0,100,0,0,5,30,0,0,35,0,2,0,0,0,0,0,0,0,1,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,4,11:00,0,0,0,0,0,100,0,0,20,20,0,0,40,0,1,0,0,3,0,0,0,0,0,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,5,11:00,0,0,0,0,0,100,0,0,0,50,0,0,50,0,1,0,0,3,0,0,0,0,0,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,6,11:00,0,0,0,0,0,100,0,0,5,15,0,0,20,0,1,0,0,2,0,0,0,0,2,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,7,11:00,0,0,0,0,0,100,0,5,75,0,0,0,80,0,1,0,0,2,0,0,0,2,1,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,8,11:00,0,0,0,0,0,100,0,1,2,75,0,0,78,0,0,0,1,1,0,0,0,3,1,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,9,11:00,0,0,0,0,0,100,0,0,3,40,0,0,43,0,0,0,0,2,0,0,0,2,2,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,10,11:00,0,0,0,0,0,100,0,1,0,40,0,0,41,0,0,0,0,2,1,0,2,0,1,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,11,11:00,0,0,0,0,0,100,0,0,3,80,0,0,83,0,1,0,0,2,0,0,0,4,0,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,12,11:00,0,0,0,0,0,100,0,5,0,60,0,0,65,0,0,0,0,1,0,0,2,2,2,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,13,11:00,0,0,0,0,0,100,0,0,2,55,1,0,58,0,0,0,0,1,1,0,2,0,3,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,14,11:00,0,0,0,0,0,100,0,0,3,25,0,0,28,0,1,0,0,2,0,0,2,2,1,nr,nr,0,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,15,11:00,0,0,0,0,0,100,0,1,5,35,0,0,41,0,1,0,1,0,1,1,2,1,1,nr,nr,1,nr,nr,nr,0
2016,8/29/16,petit.manan.island,downeast,5,5,44.3663,-67.8696,10,16,11:00,0,0,0,0,0,100,0,0,3,45,0,0,48,0,1,0,0,3,2,0,0,0,3,nr,nr,0,nr,nr,nr,0
2016,8/30/16,little.drisko.island,downeast,3,4,44.4827,-67.667,5,1,9:00,0,0,0,0,0,100,60,0,30,0,0,0,90,0,2,0,0,2,1,0,3,0,10,nr,nr,0,nr,nr,nr,0
